Step,TrainLoss,TrainFilteredLoss,ValLoss,ValFilteredLoss,ElapsedTime
30000,0.25984951853752136,1.331789255142212,0.27177974581718445,1.3134331703186035,3:58:03
30500,0.26383352279663086,1.3194715976715088,0.2574061155319214,1.3135981559753418,4:01:56
31000,0.26506146788597107,1.3128063678741455,0.27039286494255066,1.3182928562164307,4:05:50
31500,0.26047131419181824,1.3288369178771973,0.2556941509246826,1.3069884777069092,4:09:44
32000,0.2486475110054016,1.315151333808899,0.27382922172546387,1.310677170753479,4:13:38
32500,0.2624208927154541,1.318623661994934,0.259468674659729,1.3152496814727783,4:17:31
33000,0.2680467367172241,1.2986575365066528,0.25763359665870667,1.3105627298355103,4:21:25
33500,0.2638857364654541,1.290330410003662,0.2571078836917877,1.3096328973770142,4:25:19
34000,0.2550164461135864,1.2876354455947876,0.25249412655830383,1.3069298267364502,4:29:13
34500,0.24496746063232422,1.2813634872436523,0.24944230914115906,1.2936124801635742,4:33:06
35000,0.24716167151927948,1.2923223972320557,0.25565266609191895,1.2925621271133423,4:37:00
35500,0.24986782670021057,1.2754268646240234,0.25601452589035034,1.2881642580032349,4:40:54
36000,0.2547149658203125,1.277097463607788,0.2635799050331116,1.3037530183792114,4:44:48
36500,0.24856804311275482,1.2945574522018433,0.24347661435604095,1.282497525215149,4:48:42
37000,0.25556647777557373,1.2789089679718018,0.2554567754268646,1.284519910812378,4:52:37
37500,0.2620824873447418,1.2747364044189453,0.254233717918396,1.2813640832901,4:56:30
38000,0.262755423784256,1.2701305150985718,0.24776431918144226,1.2622591257095337,5:00:24
38500,0.2500791847705841,1.2559688091278076,0.2582048177719116,1.26438570022583,5:04:18
39000,0.25021469593048096,1.2538812160491943,0.24162796139717102,1.2402119636535645,5:08:12
39500,0.2386254072189331,1.2373712062835693,0.2639172673225403,1.2722039222717285,5:12:05
40000,0.2445390373468399,1.234093427658081,0.24457043409347534,1.2353330850601196,5:15:59
40500,0.25142231583595276,1.233713150024414,0.24809351563453674,1.2325798273086548,5:19:52
41000,0.23671932518482208,1.2231786251068115,0.23613189160823822,1.2206352949142456,5:23:46
41500,0.24489285051822662,1.2227989435195923,0.2419261485338211,1.210342526435852,5:27:39
42000,0.2442639172077179,1.2160522937774658,0.24266797304153442,1.2356669902801514,5:31:33
42500,0.24216359853744507,1.2233283519744873,0.2571202516555786,1.219784140586853,5:35:26
43000,0.23763726651668549,1.1979886293411255,0.23776403069496155,1.1997374296188354,5:39:20
43500,0.2310774177312851,1.1948357820510864,0.23348507285118103,1.189310908317566,5:43:13
44000,0.23511232435703278,1.1858857870101929,0.23307839035987854,1.1817532777786255,5:47:07
44500,0.23775705695152283,1.2025469541549683,0.22622917592525482,1.1927955150604248,5:51:00
45000,0.2408362627029419,1.1948943138122559,0.24449901282787323,1.2057360410690308,5:54:54
45500,0.23650607466697693,1.1780072450637817,0.21344539523124695,1.1719465255737305,5:58:47
46000,0.235322043299675,1.1821975708007812,0.24408966302871704,1.192659854888916,6:02:41
46500,0.22558996081352234,1.1799569129943848,0.23624202609062195,1.1858874559402466,6:06:35
47000,0.23202697932720184,1.1749767065048218,0.2297336906194687,1.171197772026062,6:10:28
47500,0.23238468170166016,1.1607897281646729,0.23957571387290955,1.1911323070526123,6:14:21
48000,0.2260189652442932,1.1647191047668457,0.22787709534168243,1.1648927927017212,6:18:14
48500,0.23071378469467163,1.1834956407546997,0.2318859100341797,1.178778886795044,6:22:07
49000,0.22498628497123718,1.159993290901184,0.21985100209712982,1.1676620244979858,6:26:01
49500,0.2372811883687973,1.166907548904419,0.22644446790218353,1.1537678241729736,6:29:54
50000,0.22735249996185303,1.1591925621032715,0.24137040972709656,1.1609256267547607,6:33:47
50500,0.22354164719581604,1.154047966003418,0.22287850081920624,1.145086646080017,6:37:40
51000,0.2152712494134903,1.1603009700775146,0.22912847995758057,1.1762657165527344,6:41:32
51500,0.23031958937644958,1.1537346839904785,0.23487110435962677,1.1505929231643677,6:45:25
52000,0.22932495176792145,1.1436961889266968,0.22432392835617065,1.158608078956604,6:49:18
52500,0.2229880839586258,1.1513346433639526,0.21305565536022186,1.1440882682800293,6:53:11
53000,0.21828854084014893,1.1629102230072021,0.22247013449668884,1.1478909254074097,6:57:03
53500,0.22612830996513367,1.1359270811080933,0.2196073979139328,1.1500673294067383,7:00:56
54000,0.22814977169036865,1.1333574056625366,0.22417627274990082,1.1465541124343872,7:04:49
54500,0.21136245131492615,1.1426901817321777,0.21915408968925476,1.139583945274353,7:08:41
55000,0.23858124017715454,1.1366349458694458,0.21935737133026123,1.1250009536743164,7:12:34
55500,0.2132725715637207,1.1386204957962036,0.23179401457309723,1.144660234451294,7:16:27
56000,0.21754270792007446,1.1442004442214966,0.2332848757505417,1.131030797958374,7:20:20
56500,0.22348280251026154,1.142884373664856,0.22490665316581726,1.1457253694534302,7:24:16
57000,0.2235400378704071,1.1389284133911133,0.23770610988140106,1.1476649045944214,7:28:24
57500,0.2281872034072876,1.1402534246444702,0.22767211496829987,1.1341723203659058,7:32:20
58000,0.2150326520204544,1.1356438398361206,0.22972261905670166,1.1378024816513062,7:37:15
58500,0.21701355278491974,1.1230838298797607,0.2271149754524231,1.130192518234253,7:41:13
59000,0.2228931039571762,1.138641119003296,0.2226693332195282,1.1236522197723389,7:45:08
59500,0.2097494900226593,1.1096997261047363,0.22557353973388672,1.130680799484253,7:49:01
60000,0.22429488599300385,1.123414158821106,0.21411411464214325,1.122406005859375,7:52:55
60500,0.23349612951278687,1.1238404512405396,0.22502803802490234,1.1257296800613403,7:56:49
61000,0.2238963097333908,1.118720293045044,0.235722154378891,1.111609697341919,8:00:43
61500,0.21960441768169403,1.1137878894805908,0.21412168443202972,1.1173412799835205,8:04:36
62000,0.22058814764022827,1.111554741859436,0.2246459424495697,1.1215587854385376,8:08:30
62500,0.22666534781455994,1.1173157691955566,0.22331927716732025,1.125433087348938,8:12:23
63000,0.22316265106201172,1.1120202541351318,0.21099242568016052,1.1072605848312378,8:16:17
63500,0.21941722929477692,1.1167402267456055,0.2152119129896164,1.1346886157989502,8:20:11
64000,0.2158581018447876,1.103330135345459,0.2178201675415039,1.1165598630905151,8:24:04
64500,0.22333362698554993,1.1064567565917969,0.22123992443084717,1.1352343559265137,8:27:58
65000,0.20768170058727264,1.1049593687057495,0.2150709480047226,1.1071560382843018,8:31:52
65500,0.21340425312519073,1.1044889688491821,0.22584989666938782,1.101698637008667,8:35:45
66000,0.22197647392749786,1.104790210723877,0.21587234735488892,1.1280198097229004,8:39:38
66500,0.21432651579380035,1.1067503690719604,0.2196342498064041,1.1178653240203857,8:43:32
67000,0.21893714368343353,1.1171995401382446,0.21496541798114777,1.1020476818084717,8:47:25
67500,0.2200218141078949,1.0945396423339844,0.2217075228691101,1.1129004955291748,8:51:19
68000,0.22104795277118683,1.1116137504577637,0.21347883343696594,1.102144718170166,8:55:12
68500,0.21927174925804138,1.0995779037475586,0.21149440109729767,1.1064062118530273,9:01:28
69000,0.21065162122249603,1.1019810438156128,0.21111661195755005,1.1173632144927979,9:12:43
69500,0.2089577615261078,1.0974912643432617,0.21098953485488892,1.0918689966201782,9:24:03
70000,0.2074456363916397,1.098933219909668,0.21725696325302124,1.0884908437728882,9:29:59
70500,0.21573223173618317,1.0817997455596924,0.20677238702774048,1.0883972644805908,9:33:53
71000,0.21450786292552948,1.0889774560928345,0.21344758570194244,1.1038423776626587,9:37:48
71500,0.2246825098991394,1.1003448963165283,0.2119588702917099,1.0978844165802002,9:41:43
72000,0.2064935564994812,1.0898536443710327,0.22268493473529816,1.0818705558776855,9:45:38
72500,0.2101733237504959,1.0898112058639526,0.22481167316436768,1.0871460437774658,9:49:31
73000,0.21863079071044922,1.0907331705093384,0.21809028089046478,1.090324878692627,9:53:24
73500,0.21848125755786896,1.0858376026153564,0.21917091310024261,1.0864208936691284,9:57:17
74000,0.22708232700824738,1.0928997993469238,0.21293067932128906,1.093898057937622,10:01:10
74500,0.2086104452610016,1.0816887617111206,0.2238638699054718,1.0869605541229248,10:05:03
75000,0.21167004108428955,1.0987248420715332,0.20573139190673828,1.1001341342926025,10:08:56
75500,0.20931318402290344,1.0726845264434814,0.209795743227005,1.091789722442627,10:12:49
76000,0.22125545144081116,1.087375521659851,0.21702419221401215,1.0911967754364014,10:16:41
76500,0.21152515709400177,1.0771589279174805,0.20803360641002655,1.0791972875595093,10:20:34
77000,0.21823018789291382,1.0838836431503296,0.21820585429668427,1.0832040309906006,10:24:26
77500,0.21108444035053253,1.0687036514282227,0.22072908282279968,1.0927385091781616,10:28:19
78000,0.21800312399864197,1.0923293828964233,0.21591736376285553,1.0805764198303223,10:32:12
78500,0.21121196448802948,1.0699057579040527,0.21435371041297913,1.0899814367294312,10:36:04
79000,0.20880992710590363,1.0813899040222168,0.2176029235124588,1.074188470840454,10:39:57
79500,0.2101520299911499,1.0757651329040527,0.21275021135807037,1.0890874862670898,10:43:50
80000,0.2070239633321762,1.0587189197540283,0.20278865098953247,1.058474063873291,10:47:42
80500,0.19899290800094604,1.0693033933639526,0.20597292482852936,1.060048222541809,10:51:35
81000,0.2139657586812973,1.0460470914840698,0.21166183054447174,1.0547960996627808,10:55:28
81500,0.21439149975776672,1.0511939525604248,0.19774939119815826,1.0501312017440796,10:59:21
82000,0.19192218780517578,1.0335993766784668,0.21069709956645966,1.051547884941101,11:03:14
82500,0.20833469927310944,1.0290154218673706,0.19808700680732727,1.050490379333496,11:07:06
83000,0.20705176889896393,1.040353775024414,0.21627262234687805,1.0422019958496094,11:10:59
83500,0.20371292531490326,1.029484748840332,0.21110819280147552,1.0441120862960815,11:14:52
84000,0.20064926147460938,1.0429426431655884,0.2006620466709137,1.0322693586349487,11:18:45
84500,0.20084938406944275,1.0237514972686768,0.19917285442352295,1.0230255126953125,11:22:38
85000,0.19553662836551666,1.0290874242782593,0.1979195773601532,1.0157623291015625,11:26:31
85500,0.20182548463344574,1.030282735824585,0.20318977534770966,1.0336580276489258,11:30:23
86000,0.1922224462032318,1.0031784772872925,0.20940861105918884,1.0110846757888794,11:34:16
86500,0.20350345969200134,0.9994296431541443,0.19176627695560455,1.0169517993927002,11:38:09
87000,0.20261996984481812,1.0188689231872559,0.2010183334350586,1.0242875814437866,11:42:02
87500,0.21071214973926544,1.004298448562622,0.18663673102855682,1.0050439834594727,11:45:55
88000,0.18732935190200806,0.9985939264297485,0.2020902782678604,0.9976194500923157,11:49:47
88500,0.20447978377342224,0.9932861924171448,0.19907841086387634,0.9965130090713501,11:53:39
89000,0.20153091847896576,1.0057367086410522,0.19842278957366943,0.9966008067131042,11:57:32
89500,0.20785877108573914,1.0144195556640625,0.18435551226139069,1.0008211135864258,12:01:24
90000,0.1901537925004959,0.9947353601455688,0.19231748580932617,0.991212785243988,12:05:17
90500,0.20342335104942322,0.998927891254425,0.1852739453315735,0.9831997752189636,12:09:10
91000,0.19529837369918823,0.9927451610565186,0.1960596889257431,0.9978368878364563,12:13:02
91500,0.19407540559768677,0.9953057765960693,0.1854332536458969,0.9894302487373352,12:16:55
92000,0.19098344445228577,0.9773907661437988,0.18984454870224,0.9690544009208679,12:20:47
92500,0.19294998049736023,0.9833185076713562,0.1858275979757309,0.9751493334770203,12:24:40
93000,0.19338169693946838,0.9829047918319702,0.18222446739673615,0.9977959990501404,12:28:32
93500,0.19675041735172272,0.995724618434906,0.1958906203508377,0.9617978930473328,12:32:24
94000,0.1886674165725708,0.9678401350975037,0.19206325709819794,0.9844749569892883,12:36:17
94500,0.18789589405059814,0.9760862588882446,0.1995576024055481,0.9828794598579407,12:40:09
95000,0.1871546506881714,0.9772385954856873,0.1893274337053299,0.9790799021720886,12:44:02
95500,0.19087859988212585,0.9697167873382568,0.19219011068344116,0.9802107214927673,12:48:13
96000,0.2014063596725464,0.977091372013092,0.18823377788066864,0.9860783219337463,12:52:12
96500,0.19277910888195038,0.9741232395172119,0.1901092529296875,0.9816357493400574,12:56:12
97000,0.19294589757919312,0.9506564140319824,0.2000226527452469,0.9721729755401611,13:00:15
97500,0.1903003752231598,0.9543589949607849,0.1894260197877884,0.9709612131118774,13:04:19
98000,0.20050984621047974,0.9723071455955505,0.19323378801345825,0.9608070850372314,13:08:21
98500,0.19466571509838104,0.9645702242851257,0.19177155196666718,0.9743490815162659,13:12:18
99000,0.19666460156440735,0.9674651622772217,0.19678765535354614,0.9812595248222351,13:16:11
99500,0.1836814433336258,0.9550471305847168,0.19398997724056244,0.9758831858634949,13:20:04
99999,0.1944550722837448,0.9598284363746643,0.18965604901313782,0.9649690389633179,13:23:56
